code10,"univtxt","univsearch"
2178420210,"大阪公立大学 理 物理","大阪公立大　"
2178420310,"大阪公立大学 理 化学","大阪公立大　"
2178420410,"大阪公立大学 理 生物","大阪公立大　"
2178420510,"大阪公立大学 理 地球","大阪公立大　"
2178420610,"大阪公立大学 理 生物化","大阪公立大　"
2178460110,"大阪公立大学 工 航空宇宙工","大阪公立大　"
2178460210,"大阪公立大学 工 海洋シス工","大阪公立大　"
2178460310,"大阪公立大学 工 機械工","大阪公立大　"
2178460410,"大阪公立大学 工 建築","大阪公立大　"
2178460510,"大阪公立大学 工 都市","大阪公立大　"
2178460610,"大阪公立大学 工 電子物理工","大阪公立大　"
2178460710,"大阪公立大学 工 情報工","大阪公立大　"
2178460810,"大阪公立大学 工 電気電子シス","大阪公立大　"
2178460910,"大阪公立大学 工 応用化","大阪公立大　"
2178461010,"大阪公立大学 工 化学工","大阪公立大　"
2178461110,"大阪公立大学 工 マテリアル工","大阪公立大　"
2178461210,"大阪公立大学 工 化学バイオ工","大阪公立大　"
2178550111,"大阪公立大学 医 医","大阪公立大　"
2178550210,"大阪公立大学 医 リハ／理学療","大阪公立大　"
2178550310,"大阪公立大学 医 リハ／作業療","大阪公立大　"
2178640110,"大阪公立大学 看護 看護","大阪公立大　"
2178720110,"大阪公立大学 農 応用生物科学","大阪公立大　"
2178720210,"大阪公立大学 農 生命機能化","大阪公立大　"
2178720310,"大阪公立大学 農 緑地環境科学","大阪公立大　"
2178740110,"大阪公立大学 獣医 獣医","大阪公立大　"
2178790110,"大阪公立大学 生活科学 食栄養","大阪公立大　"
2178790210,"大阪公立大学 生活科学 居住環境","大阪公立大　"
2178790310,"大阪公立大学 生活科学 人間福祉","大阪公立大　"
2178880110,"大阪公立大学 現代シス 知識情報シス","大阪公立大　"
2178880211,"大阪公立大学 現代シス 環境社会シス","大阪公立大　"
2178880310,"大阪公立大学 現代シス 教育福祉学類","大阪公立大　"
2178880411,"大阪公立大学 現代シス 心理学類","大阪公立大　"
2178880511,"大阪公立大学 現代シス 学域一括","大阪公立大　"
2198640110,"神戸市看護大学 看護 看護","神戸市看護大"
2199210210,"兵庫県立大学 国際商経 国際／経済学","兵庫県立大　"
2199210310,"兵庫県立大学 国際商経 国際／グロー","兵庫県立大　"
2199370110,"兵庫県立大学 環境人間 環境人間","兵庫県立大　"
2199370210,"兵庫県立大学 環境人間 環境／食環境","兵庫県立大　"
2199380110,"兵庫県立大学 社会情報 社会情報科学","兵庫県立大　"
2199420150,"兵庫県立大学 理 生命科学","兵庫県立大　"
2199420250,"兵庫県立大学 理 物質科学","兵庫県立大　"
2199460410,"兵庫県立大学 工 工／電気電子","兵庫県立大　"
2199460510,"兵庫県立大学 工 工／知能情報","兵庫県立大　"
2199460610,"兵庫県立大学 工 工／機械工学","兵庫県立大　"
2199460710,"兵庫県立大学 工 工／材料デザ","兵庫県立大　"
2199460810,"兵庫県立大学 工 工／化学","兵庫県立大　"
2199640110,"兵庫県立大学 看護 看護","兵庫県立大　"
2200080110,"神戸市外国語大学 外国語 イスパニア","神戸市外大　"
2200080210,"神戸市外国語大学 外国語 英米","神戸市外大　"
2200080310,"神戸市外国語大学 外国語 国際関係","神戸市外大　"
2200080410,"神戸市外国語大学 外国語 中国","神戸市外大　"
2200080510,"神戸市外国語大学 外国語 ロシア","神戸市外大　"
2200110110,"神戸市外国語大学 外国語２ 英米","神戸市外大　"
2201830161,"芸術文化観光専門職大学 芸文観光 芸術文化観光","芸術文観光職大"
2220550110,"奈良県立医科大学 医 医","奈良県立医大"
2220550311,"奈良県立医科大学 医 看護","奈良県立医大"
2225230310,"奈良県立大学 地域創造 地域創造","奈良県立大　"
2230550111,"和歌山県立医科大学 医 医","和歌山県立医大"
2230610110,"和歌山県立医科大学 薬 薬","和歌山県立医大"
2230640110,"和歌山県立医科大学 保健看護 保健看護","和歌山県立医大"
2235190111,"公立鳥取環境大学 経営 経営","公立鳥取環境大"
2235470111,"公立鳥取環境大学 環境 環境","公立鳥取環境大"
2240140110,"島根県立大学 地域政策 地域／経済経","島根県立大　"
2240140210,"島根県立大学 地域政策 地域／地域公","島根県立大　"
2240140310,"島根県立大学 地域政策 地域／地域づ","島根県立大　"
2240330110,"島根県立大学 国際関係 国際／国際関","島根県立大　"
2240330210,"島根県立大学 国際関係 国際／国際コ","島根県立大　"
2240370110,"島根県立大学 人間文化 保育教育","島根県立大　"
2240370210,"島根県立大学 人間文化 地域文化","島根県立大　"
2240640111,"島根県立大学 看護栄養 看護","島根県立大　"
2240640211,"島根県立大学 看護栄養 健康栄養","島根県立大　"
2243640110,"新見公立大学 健康科学 看護","新見公立大　"
2243640210,"新見公立大学 健康科学 地域福祉","新見公立大　"
2243640310,"新見公立大学 健康科学 健康保育","新見公立大　"
2245470110,"岡山県立大学 情報工 情報シス工","岡山県立大　"
2245470210,"岡山県立大学 情報工 情報通信工","岡山県立大　"
2245470310,"岡山県立大学 情報工 人間情報工","岡山県立大　"
2245640110,"岡山県立大学 保健福祉 栄養","岡山県立大　"
2245640210,"岡山県立大学 保健福祉 看護","岡山県立大　"
2245640610,"岡山県立大学 保健福祉 現代福祉","岡山県立大　"
2245640710,"岡山県立大学 保健福祉 子ども","岡山県立大　"
2245830110,"岡山県立大学 デザイン 工芸工業デザ","岡山県立大　"
2245830210,"岡山県立大学 デザイン ビジュアルデ","岡山県立大　"
2245830510,"岡山県立大学 デザイン 建築","岡山県立大　"
2249210110,"尾道市立大学 経済情報 経済情報","尾道市立大　"
2249830110,"尾道市立大学 芸術文化 日本文","尾道市立大　"
2249830210,"尾道市立大学 芸術文化 美術","尾道市立大　"
2251390110,"県立広島大学 地域創生 地域／国際共","県立広島大　"
2251390310,"県立広島大学 地域創生 地域／健康科","県立広島大　"
2251390510,"県立広島大学 地域創生 地域／経営","県立広島大　"
2251390610,"県立広島大学 地域創生 情報","県立広島大　"
2251640610,"県立広島大学 保健福祉 保健／看護学","県立広島大　"
2251640710,"県立広島大学 保健福祉 保健／理学療","県立広島大　"
2251640810,"県立広島大学 保健福祉 保健／作業療","県立広島大　"
2251640910,"県立広島大学 保健福祉 保健／コミュ","県立広島大　"
2251641010,"県立広島大学 保健福祉 保健／人間福","県立広島大　"
2251740110,"県立広島大学 生物資源 地域資源開発","県立広島大　"
2251740310,"県立広島大学 生物資源 生命／生命科","県立広島大　"
2251740410,"県立広島大学 生物資源 生命／環境科","県立広島大　"
2252210110,"福山市立大学 都市経営 都市経営","福山市立大　"
2252300110,"福山市立大学 教育 児童／教育","福山市立大　"
2252300210,"福山市立大学 教育 児童／保育","福山市立大　"
2253270160,"叡啓大学 ソーシャ ソーシャルシ","叡啓大"
2260330110,"広島市立大学 国際 国際","広島市立大　"
2260370010,"広島市立大学 情報科学 ","広島市立大　"
2260830110,"広島市立大学 芸術 デザイン工芸","広島市立大　"
2260830210,"広島市立大学 芸術 美術／油絵","広島市立大　"
2260830320,"広島市立大学 芸術 美術／彫刻","広島市立大　"
2260830410,"広島市立大学 芸術 美術／日本画","広島市立大　"
2263460111,"山陽小野田市立山口東京理科大学 工 機械工","山口東京理科大"
2263460211,"山陽小野田市立山口東京理科大学 工 電気工","山口東京理科大"
2263460311,"山陽小野田市立山口東京理科大学 工 応用化","山口東京理科大"
2263460411,"山陽小野田市立山口東京理科大学 工 数理情報科学","山口東京理科大"
2263460511,"山陽小野田市立山口東京理科大学 工 医薬工","山口東京理科大"
2263610110,"山陽小野田市立山口東京理科大学 薬 薬","山口東京理科大"
2264210110,"周南公立大学 経済経営 経済経営","周南公立大　"
2264370110,"周南公立大学 情報科学 情報科学","周南公立大　"
2264640110,"周南公立大学 人間健康 スポーツ健康","周南公立大　"
2264640210,"周南公立大学 人間健康 看護","周南公立大　"
2264640310,"周南公立大学 人間健康 福祉","周南公立大　"
2265180111,"下関市立大学 経済 経済","下関市立大　"
2265180211,"下関市立大学 経済 国際商","下関市立大　"
2265180311,"下関市立大学 経済 公共マネジメ","下関市立大　"
2265370110,"下関市立大学 データサ データサイエ","下関市立大　"
2265640110,"下関市立大学 看護 看護","下関市立大　"
2270260110,"山口県立大学 社会福祉 社会福祉","山口県立大　"
2270330110,"山口県立大学 国際文化 国際文化","山口県立大　"
2270330210,"山口県立大学 国際文化 文化創造","山口県立大　"
2270330310,"山口県立大学 国際文化 情報社会","山口県立大　"
2270650110,"山口県立大学 看護栄養 看護","山口県立大　"
2270650210,"山口県立大学 看護栄養 栄養","山口県立大　"
2280640110,"香川県立保健医療大学 保健医療 看護","香川保健医療大"
2280640210,"香川県立保健医療大学 保健医療 臨床検査","香川保健医療大"
2285640110,"愛媛県立医療技術大学 保健科学 看護","愛媛医療技術大"
2285640210,"愛媛県立医療技術大学 保健科学 臨床検査","愛媛医療技術大"
2288220010,"高知工科大学 経済マネ ","高知工科大　"
2288370010,"高知工科大学 情報 ","高知工科大　"
2288380010,"高知工科大学 データイ ","高知工科大　"
2288470010,"高知工科大学 シス工 ","高知工科大　"
2288480010,"高知工科大学 理工 ","高知工科大　"
2290030110,"高知県立大学 文化 文化","高知県立大　"
2290260110,"高知県立大学 社会福祉 社会福祉","高知県立大　"
2290640110,"高知県立大学 看護 看護","高知県立大　"
2290650110,"高知県立大学 健康栄養 健康栄養","高知県立大　"
2295010110,"北九州市立大学 文 人間関係","北九州市立大"
2295010210,"北九州市立大学 文 比較文化","北九州市立大"
2295080310,"北九州市立大学 外国語 国際関係","北九州市立大"
2295080410,"北九州市立大学 外国語 英米","北九州市立大"
2295080510,"北九州市立大学 外国語 中国","北九州市立大"
2295120110,"北九州市立大学 法 政策科学","北九州市立大"
2295120210,"北九州市立大学 法 法律","北九州市立大"
2295180010,"北九州市立大学 経済 ","北九州市立大"
2295370210,"北九州市立大学 国際環境 機械シス工","北九州市立大"
2295370310,"北九州市立大学 国際環境 情報シス工","北九州市立大"
2295370410,"北九州市立大学 国際環境 建築デザイン","北九州市立大"
2295370511,"北九州市立大学 国際環境 環境化学工","北九州市立大"
2295370610,"北九州市立大学 国際環境 生命工","北九州市立大"
2295380110,"北九州市立大学 地域創生 地域創生学類","北九州市立大"
2300580110,"九州歯科大学 歯 歯","九州歯大"
2300580210,"九州歯科大学 歯 口腔保健","九州歯大"
2305270110,"福岡県立大学 人間社会 公共社会","福岡県立大　"
2305270210,"福岡県立大学 人間社会 社会福祉","福岡県立大　"
2305270310,"福岡県立大学 人間社会 人間形成","福岡県立大　"
2305640110,"福岡県立大学 看護 看護","福岡県立大　"
2310380110,"福岡女子大学 国際文理 国際教養","福岡女子大　"
2310380210,"福岡女子大学 国際文理 環境科学","福岡女子大　"
2310380310,"福岡女子大学 国際文理 食・健康","福岡女子大　"
2320190110,"長崎県立大学 経営 経営","長崎県立大　"
2320190310,"長崎県立大学 経営 国際経営","長崎県立大　"
2320210111,"長崎県立大学 地域創造 公共政策","長崎県立大　"
2320210211,"長崎県立大学 地域創造 実践経済","長崎県立大　"
2320270110,"長崎県立大学 国際社会 国際社会","長崎県立大　"
2320470110,"長崎県立大学 情報シス 情報システム","長崎県立大　"
2320470210,"長崎県立大学 情報シス 情報セキュリ","長崎県立大　"
2320640110,"長崎県立大学 看護栄養 看護","長崎県立大　"
2320640210,"長崎県立大学 看護栄養 栄養健康","長崎県立大　"
2325010110,"熊本県立大学 文 グローバルス","熊本県立大　"
2325010210,"熊本県立大学 文 日本語日本文","熊本県立大　"
2325370111,"熊本県立大学 総合管理 総合管理","熊本県立大　"
2325800210,"熊本県立大学 環境共生 環境／居住環","熊本県立大　"
2325800710,"熊本県立大学 環境共生 環境／環境資","熊本県立大　"
2325800810,"熊本県立大学 環境共生 環境／食健康","熊本県立大　"
2328640110,"大分県立看護科学大学 看護 看護","大分看護科学大"
2333640110,"宮崎県立看護大学 看護 看護","宮崎県立看護大"
2335020110,"宮崎公立大学 人文 国際文化","宮崎公立大　"
2343640110,"沖縄県立看護大学 看護 看護","沖縄県立看護大"
2344340111,"名桜大学 国際 国際文化","名桜大"
2344340211,"名桜大学 国際 国際観光産業","名桜大"
2344640110,"名桜大学 人間健康 スポーツ健康","名桜大"
2344640210,"名桜大学 人間健康 看護","名桜大"
2344640311,"名桜大学 人間健康 健康情報","名桜大"
2345830110,"沖縄県立芸術大学 美術工芸 デザ／工芸","沖縄県立芸大"
2345830210,"沖縄県立芸術大学 美術工芸 デザ／デザイ","沖縄県立芸大"
2345830310,"沖縄県立芸術大学 美術工芸 美術／絵画","沖縄県立芸大"
2345830410,"沖縄県立芸術大学 美術工芸 美術／彫刻","沖縄県立芸大"
2345830510,"沖縄県立芸術大学 美術工芸 美術／芸術学","沖縄県立芸大"
2345840410,"沖縄県立芸術大学 音楽 音楽／琉球芸","沖縄県立芸大"
2345840710,"沖縄県立芸術大学 音楽 音楽／音楽表","沖縄県立芸大"
2345840810,"沖縄県立芸術大学 音楽 音楽／音楽文","沖縄県立芸大"
4147000100,"防衛医科大学校 医","防衛医科大学校"
4147000200,"防衛医科大学校 看護／自衛官","防衛医科大学校"
4147000300,"防衛医科大学校 看護／技官","防衛医科大学校"
4191000000,"気象大学校 ","気象大学校　"
4231000200,"航空保安大学校 航空情報","航空保安大学校"
4231000300,"航空保安大学校 航空電子","航空保安大学校"
4234000000,"国立看護大学校 ","国立看護大学校"
4362001800,"職業能開大学校 総合／機械工","職業能開大学校"
4362001900,"職業能開大学校 総合／電気工","職業能開大学校"
4362002000,"職業能開大学校 総合／電子情","職業能開大学校"
4362002100,"職業能開大学校 総合／建築工","職業能開大学校"
4363000101,"防衛大学校 人文・社会科","防衛大学校　"
4363000201,"防衛大学校 理工学","防衛大学校　"
4796000000,"海上保安大学校 ","海上保安大学校"
4816000100,"水産大学校 海洋機械工","水産大学校　"
4816000200,"水産大学校 海洋生産管理","水産大学校　"
4816000300,"水産大学校 食品科学","水産大学校　"
4816000400,"水産大学校 生物生産","水産大学校　"
4816000600,"水産大学校 水産流通経営","水産大学校　"
3023370101,"育英館大学 情報メデ 情報メディア","育英館大"
3024250101,"札幌大谷大学 社会 地域社会","札幌大谷大　"
3024830271,"札幌大谷大学 芸術 美術","札幌大谷大　"
3024830371,"札幌大谷大学 芸術 音楽／ピアノ","札幌大谷大　"
3024830471,"札幌大谷大学 芸術 音楽／声楽","札幌大谷大　"
3024830571,"札幌大谷大学 芸術 音楽／管弦打","札幌大谷大　"
3024830671,"札幌大谷大学 芸術 音楽／作曲サ","札幌大谷大　"
3024830771,"札幌大谷大学 芸術 音楽／電子オ","札幌大谷大　"
3024830971,"札幌大谷大学 芸術 音楽／音楽総","札幌大谷大　"
3003020102,"札幌学院大学 人文 英語英米文","札幌学院大　"
3003020202,"札幌学院大学 人文 人間科学","札幌学院大　"
3003020401,"札幌学院大学 人文 こども発達","札幌学院大　"
3003030101,"札幌学院大学 心理 臨床心理","札幌学院大　"
3003120102,"札幌学院大学 法 法律","札幌学院大　"
3003210101,"札幌学院大学 経済経営 経済","札幌学院大　"
3003210201,"札幌学院大学 経済経営 経営","札幌学院大　"
3004020203,"札幌国際大学 人文 心理／臨床心","札幌国際大　"
3004020401,"札幌国際大学 人文 心理／子ども","札幌国際大　"
3004020501,"札幌国際大学 人文 国際教養","札幌国際大　"
3004280201,"札幌国際大学 観光 観光ビジネス","札幌国際大　"
3004640101,"札幌国際大学 スポーツ スポーツビジ","札幌国際大　"
3004640201,"札幌国際大学 スポーツ スポーツ指導","札幌国際大　"
3002911501,"札幌大学 地域共創 学群一括","札幌大"
3002911601,"札幌大学 地域共創 経済学","札幌大"
3002911801,"札幌大学 地域共創 経営学","札幌大"
3002911901,"札幌大学 地域共創 法学","札幌大"
3002912101,"札幌大学 地域共創 英語","札幌大"
3002912301,"札幌大学 地域共創 歴史文化","札幌大"
3002912401,"札幌大学 地域共創 日本語・日本","札幌大"
3002912701,"札幌大学 地域共創 スポーツ文化","札幌大"
3002912901,"札幌大学 地域共創 リベラルアー","札幌大"
3025640101,"札幌保健医療大学 保健医療 看護","札幌保健医療大"
3025640201,"札幌保健医療大学 保健医療 栄養","札幌保健医療大"
3005190101,"星槎道都大学 経営 経営","星槎道都大　"
3005260102,"星槎道都大学 社会福祉 社会福祉","星槎道都大　"
3005830101,"星槎道都大学 美術 建築","星槎道都大　"
3005830202,"星槎道都大学 美術 デザイン","星槎道都大　"
3027640102,"北海道千歳リハビリテーション大学 健康科学 リハ／理学療","千歳リハビリ大"
3027640202,"北海道千歳リハビリテーション大学 健康科学 リハ／作業療","千歳リハビリ大"
3022640101,"天使大学 看護栄養 看護","天使大"
3022640201,"天使大学 看護栄養 栄養","天使大"
3020640101,"日本赤十字北海道看護大学 看護 看護","日赤北海道看大"
3026370101,"日本医療大学 ヒューマ 医療ＤＸマネ","日本医療大　"
3026370201,"日本医療大学 ヒューマ 共生社会デザ","日本医療大　"
3026640101,"日本医療大学 保健医療 看護","日本医療大　"
3026640201,"日本医療大学 保健医療 リハ／理学療","日本医療大　"
3026640301,"日本医療大学 保健医療 リハ／作業療","日本医療大　"
3026640401,"日本医療大学 保健医療 診療放射線","日本医療大　"
3026640501,"日本医療大学 保健医療 臨床工","日本医療大　"
3026640601,"日本医療大学 保健医療 臨床検査","日本医療大　"
3006200103,"函館大学 商 商","函館大"
3007010102,"藤女子大学 文 英語文化","藤女子大"
3007010202,"藤女子大学 文 日本語・日本","藤女子大"
3007010300,"藤女子大学 文 文化総合","藤女子大"
3007370101,"藤女子大学 ウェルビ 地域創生","藤女子大"
3007370201,"藤女子大学 ウェルビ 食環境マネジ","藤女子大"
3007370301,"藤女子大学 ウェルビ 子ども教育","藤女子大"
3017310101,"北翔大学 教育文化 教育","北翔大"
3017310201,"北翔大学 教育文化 芸術","北翔大"
3017310301,"北翔大学 教育文化 心理カウンセ","北翔大"
3017640301,"北翔大学 生涯スポ 生涯スポーツ","北翔大"
3008010101,"北星学園大学 文 英文","北星学園大　"
3008010401,"北星学園大学 文 心理・応用コ","北星学園大　"
3008180101,"北星学園大学 経済 経営情報","北星学園大　"
3008180201,"北星学園大学 経済 経済","北星学園大　"
3008180301,"北星学園大学 経済 経済法","北星学園大　"
3008260301,"北星学園大学 社会福祉 心理","北星学園大　"
3008260401,"北星学園大学 社会福祉 社会福祉","北星学園大　"
3008330101,"北星学園大学 国際 グローバルイ","北星学園大　"
3018330301,"北洋大学 国際文化 キャリア創造","北洋大"
3009020102,"北海学園大学 人文 英米文化","北海学園大　"
3009020202,"北海学園大学 人文 日本文化","北海学園大　"
3009070101,"北海学園大学 人文２ 英米文化","北海学園大　"
3009070201,"北海学園大学 人文２ 日本文化","北海学園大　"
3009120000,"北海学園大学 法 ","北海学園大　"
3009170000,"北海学園大学 法２ ","北海学園大　"
3009180000,"北海学園大学 経済 ","北海学園大　"
3009190102,"北海学園大学 経営 経営","北海学園大　"
3009190201,"北海学園大学 経営 経営情報","北海学園大　"
3009230101,"北海学園大学 経営２ 経営","北海学園大　"
3009240000,"北海学園大学 経済２ ","北海学園大　"
3009460102,"北海学園大学 工 建築","北海学園大　"
3009460202,"北海学園大学 工 電子情報工","北海学園大　"
3009461002,"北海学園大学 工 社会／社会環","北海学園大　"
3009461102,"北海学園大学 工 社会／環境情","北海学園大　"
3009461202,"北海学園大学 工 生命工","北海学園大　"
3010200000,"北海商科大学 商 ","北海商大"
3011030101,"北海道医療大学 心理科学 臨床心理","北海道医療大"
3011580101,"北海道医療大学 歯 歯","北海道医療大"
3011610301,"北海道医療大学 薬 薬","北海道医療大"
3011640301,"北海道医療大学 看護福祉 看護","北海道医療大"
3011640401,"北海道医療大学 看護福祉 福祉マネジメ","北海道医療大"
3011650101,"北海道医療大学 リハビリ 理学療法","北海道医療大"
3011650201,"北海道医療大学 リハビリ 作業療法","北海道医療大"
3011650301,"北海道医療大学 リハビリ 言語聴覚療法","北海道医療大"
3011660101,"北海道医療大学 医療技術 臨床検査","北海道医療大"
3011670000,"北海道医療大学 臨床デー ","北海道医療大"
3012370101,"北海道科学大学 未来デザ 人間社会","北海道科学大"
3012370201,"北海道科学大学 未来デザ メディアデザ","北海道科学大"
3012380101,"北海道科学大学 情報科学 情報科学","北海道科学大"
3012460201,"北海道科学大学 工 機械工","北海道科学大"
3012460703,"北海道科学大学 工 電気電子工","北海道科学大"
3012461401,"北海道科学大学 工 建築","北海道科学大"
3012462201,"北海道科学大学 工 都市環境","北海道科学大"
3012610101,"北海道科学大学 薬 薬","北海道科学大"
3012640101,"北海道科学大学 保健医療 臨床工","北海道科学大"
3012640301,"北海道科学大学 保健医療 診療放射線","北海道科学大"
3012640401,"北海道科学大学 保健医療 理学療法","北海道科学大"
3012640501,"北海道科学大学 保健医療 看護","北海道科学大"
3013220201,"北海道情報大学 医療情報 医療／医療情","北海道情報大"
3013220301,"北海道情報大学 医療情報 医療／臨床工","北海道情報大"
3013370101,"北海道情報大学 情報メデ 情報メディア","北海道情報大"
3013380101,"北海道情報大学 総合情報 経営情報","北海道情報大"
3013380201,"北海道情報大学 総合情報 システム情報","北海道情報大"
3021330101,"北海道文教大学 国際 国際教養","北海道文教大"
3021330201,"北海道文教大学 国際 国際コミュニ","北海道文教大"
3021370101,"北海道文教大学 人間科学 健康栄養","北海道文教大"
3021370502,"北海道文教大学 人間科学 こども発達","北海道文教大"
3021370602,"北海道文教大学 人間科学 地域未来","北海道文教大"
3021640101,"北海道文教大学 医療保健 看護","北海道文教大"
3021640201,"北海道文教大学 医療保健 リハ／理学療","北海道文教大"
3021640301,"北海道文教大学 医療保健 リハ／作業療","北海道文教大"
3028190101,"北海道武蔵女子大学 経営 経営","北海道武蔵女大"
3016760101,"酪農学園大学 農食環境 循環農学類","酪農学園大　"
3016760201,"酪農学園大学 農食環境 食と健康学類","酪農学園大　"
3016760301,"酪農学園大学 農食環境 環境共生学類","酪農学園大　"
3016761101,"酪農学園大学 農食環境 食と／管理栄","酪農学園大　"
3016761401,"酪農学園大学 農食環境 農環境情報学","酪農学園大　"
3016770102,"酪農学園大学 獣医 獣医学類","酪農学園大　"
3016770201,"酪農学園大学 獣医 獣医保健看護","酪農学園大　"
3041210101,"青森大学 総合経営 経営","青森大"
3041470101,"青森大学 ソフトウ ソフトウェア","青森大"
3041610101,"青森大学 薬 薬","青森大"
3046210101,"青森中央学院大学 経営法 経営法","青森中央学院大"
3046640101,"青森中央学院大学 看護 看護","青森中央学院大"
3042790101,"柴田学園大学 生活創生 健康栄養","柴田学園大　"
3042790200,"柴田学園大学 生活創生 こども発達","柴田学園大　"
3042790301,"柴田学園大学 生活創生 フードマネジ","柴田学園大　"
3043270101,"八戸学院大学 地域共創 地域共創","八戸学院大　"
3043640102,"八戸学院大学 人間健康 人間健康科学","八戸学院大　"
3043650101,"八戸学院大学 看護 看護","八戸学院大　"
3044370102,"八戸工業大学 感性デザ 感性デザイン","八戸工大"
3044460901,"八戸工業大学 工 工","八戸工大"
3047640101,"弘前医療福祉大学 保健 看護","弘前医療福祉大"
3047640201,"弘前医療福祉大学 保健 医療／作業療","弘前医療福祉大"
3047640301,"弘前医療福祉大学 保健 医療／言語聴","弘前医療福祉大"
3045010100,"弘前学院大学 文 英語・英米文","弘前学院大　"
3045010200,"弘前学院大学 文 日本語・日本","弘前学院大　"
3045260100,"弘前学院大学 社会福祉 社会福祉","弘前学院大　"
3045640101,"弘前学院大学 看護 看護","弘前学院大　"
3056550100,"岩手医科大学 医 医","岩手医大"
3056580100,"岩手医科大学 歯 歯","岩手医大"
3056610102,"岩手医科大学 薬 薬","岩手医大"
3056640101,"岩手医科大学 看護 看護","岩手医大"
3059640101,"岩手保健医療大学 看護 看護","岩手保健医療大"
3057180101,"富士大学 経済 経済","富士大"
3057180201,"富士大学 経済 経営法","富士大"
3058010101,"盛岡大学 文 英語文化","盛岡大"
3058010301,"盛岡大学 文 日本文","盛岡大"
3058010401,"盛岡大学 文 社会文化","盛岡大"
3058010501,"盛岡大学 文 児童／児童教","盛岡大"
3058010601,"盛岡大学 文 児童／保育幼","盛岡大"
3058790101,"盛岡大学 栄養科学 栄養科学","盛岡大"
3066190101,"石巻専修大学 経営 経営","石巻専修大　"
3066190201,"石巻専修大学 経営 情報マネジメ","石巻専修大　"
3066370101,"石巻専修大学 人間 人間文化","石巻専修大　"
3066370201,"石巻専修大学 人間 人間教育","石巻専修大　"
3066470101,"石巻専修大学 理工 機械工","石巻専修大　"
3066470401,"石巻専修大学 理工 情報電子工","石巻専修大　"
3066470601,"石巻専修大学 理工 生物科学","石巻専修大　"
3076030101,"尚絅学院大学 心理教育 心理学類","尚絅学院大　"
3076030201,"尚絅学院大学 心理教育 子ども学類","尚絅学院大　"
3076030301,"尚絅学院大学 心理教育 学校教育学類","尚絅学院大　"
3076270101,"尚絅学院大学 人文社会 人文社会学類","尚絅学院大　"
3076640101,"尚絅学院大学 健康栄養 健康栄養学類","尚絅学院大　"
3077640101,"仙台青葉学院大学 看護 看護","仙台青葉学院大"
3077650101,"仙台青葉学院大学 リハビリ リハ／理学療","仙台青葉学院大"
3077650201,"仙台青葉学院大学 リハビリ リハ／作業療","仙台青葉学院大"
3074371001,"仙台白百合女子大学 人間 健康栄養","仙台白百合女大"
3074371301,"仙台白百合女子大学 人間 グローバルス","仙台白百合女大"
3074371401,"仙台白百合女子大学 人間 心理福祉","仙台白百合女大"
3074371501,"仙台白百合女子大学 人間 子ども教育","仙台白百合女大"
3067640100,"仙台大学 体育 健康福祉","仙台大"
3067640201,"仙台大学 体育 体育","仙台大"
3067640300,"仙台大学 体育 スポーツ栄養","仙台大"
3067640401,"仙台大学 体育 スポーツ情報","仙台大"
3067640501,"仙台大学 体育 現代武道","仙台大"
3067640602,"仙台大学 体育 子ども運動教","仙台大"
3072550102,"東北医科薬科大学 医 医","東北医薬大　"
3072610301,"東北医科薬科大学 薬 薬","東北医薬大　"
3072610401,"東北医科薬科大学 薬 生命薬科学","東北医薬大　"
3068010101,"東北学院大学 文 英文","東北学院大　"
3068010301,"東北学院大学 文 歴史","東北学院大　"
3068010403,"東北学院大学 文 総合人文","東北学院大　"
3068010504,"東北学院大学 文 教育","東北学院大　"
3068120101,"東北学院大学 法 法律","東北学院大　"
3068180101,"東北学院大学 経済 経済","東北学院大　"
3068190103,"東北学院大学 経営 経営","東北学院大　"
3068330101,"東北学院大学 国際 国際教養","東北学院大　"
3068380101,"東北学院大学 地域総合 地域コミュニ","東北学院大　"
3068380201,"東北学院大学 地域総合 政策デザイン","東北学院大　"
3068390101,"東北学院大学 情報 データサイエ","東北学院大　"
3068400101,"東北学院大学 人間科学 心理行動科学","東北学院大　"
3068460301,"東北学院大学 工 電気電子工","東北学院大　"
3068460501,"東北学院大学 工 機械知能工","東北学院大　"
3068460701,"東北学院大学 工 環境建設工","東北学院大　"
3069460302,"東北工業大学 工 情報通信工学","東北工大"
3069460402,"東北工業大学 工 電気電子工学","東北工大"
3069460702,"東北工業大学 工 都市工学","東北工大"
3069460902,"東北工業大学 工 環境応用化学","東北工大"
3069470102,"東北工業大学 建築 建築","東北工大"
3069790102,"東北工業大学 ライフデ 産業デザイン","東北工大"
3069790202,"東北工業大学 ライフデ 生活デザイン","東北工大"
3069790302,"東北工業大学 ライフデ 経営デザイン","東北工大"
3070790301,"東北生活文化大学 家政 家政／服飾文","東北生活文化大"
3070790401,"東北生活文化大学 家政 家政／健康栄","東北生活文化大"
3070830101,"東北生活文化大学 美術 美術表現","東北生活文化大"
3071270300,"東北福祉大学 総合福祉 社会福祉","東北福祉大　"
3071270400,"東北福祉大学 総合福祉 福祉心理","東北福祉大　"
3071270601,"東北福祉大学 総合福祉 福祉行政","東北福祉大　"
3071280101,"東北福祉大学 共生まち 共生まちづく","東北福祉大　"
3071300101,"東北福祉大学 教育 教育／初等教","東北福祉大　"
3071300201,"東北福祉大学 教育 教育／中等教","東北福祉大　"
